0,0.6476939916610718
1,0.6655437350273132
2,0.6920406818389893
3,0.6423520445823669
4,0.609805703163147
5,0.7030379772186279
6,0.659130334854126
7,0.7400346994400024
8,0.7340000867843628
9,0.6376450061798096
10,0.7161725759506226
11,0.639893114566803
12,0.7614308595657349
13,0.7331465482711792
14,0.6438828110694885
15,0.6462496519088745
16,0.6621752977371216
17,0.7252997756004333
18,0.7237102389335632
19,0.7165765762329102
20,0.6530238389968872
21,0.6709812879562378
22,0.6103668808937073
23,0.6890226602554321
24,0.6383222937583923
25,0.6317958831787109
26,0.5668014883995056
27,0.6157137751579285
28,0.6138736009597778
29,0.5605132579803467
30,0.482198566198349
31,0.6297163367271423
32,0.5483752489089966
33,0.5770324468612671
34,0.5543442368507385
35,0.5384907722473145
36,0.5785776972770691
37,0.5379860401153564
38,0.5980339050292969
39,0.6044695973396301
40,0.5638598799705505
41,0.5458520650863647
42,0.5295796394348145
43,0.574033260345459
44,0.48772600293159485
45,0.4959743916988373
46,0.47125253081321716
47,0.48993462324142456
48,0.5734344124794006
49,0.4897489547729492
50,0.5100737810134888
51,0.5416771173477173
52,0.5374884009361267
53,0.458115816116333
54,0.48385128378868103
55,0.5722613334655762
56,0.5425974726676941
57,0.5337347388267517
58,0.5397525429725647
59,0.5763195157051086
60,0.4815601408481598
61,0.5350196957588196
62,0.5040767192840576
63,0.5252067446708679
64,0.44289061427116394
65,0.48398491740226746
66,0.5516796708106995
67,0.5329179167747498
68,0.507485568523407
69,0.4144580066204071
70,0.501122236251831
71,0.5125347971916199
72,0.4828057289123535
73,0.4293358325958252
74,0.40414246916770935
75,0.4222247004508972
76,0.3762264549732208
77,0.5197399258613586
78,0.376026451587677
79,0.3646634817123413
80,0.42171308398246765
81,0.47950562834739685
82,0.5268877744674683
83,0.3743325471878052
84,0.4206349551677704
85,0.35764482617378235
86,0.3789865970611572
87,0.4340670704841614
88,0.40538981556892395
89,0.46012938022613525
90,0.3778851628303528
91,0.392708420753479
92,0.4108978807926178
93,0.32143324613571167
94,0.3657008409500122
95,0.3833319842815399
96,0.293364018201828
97,0.3385145962238312
98,0.26299038529396057
99,0.36534497141838074
100,0.3218158781528473
101,0.3185805380344391
102,0.25479549169540405
103,0.32749006152153015
104,0.31104159355163574
105,0.33138954639434814
106,0.3179878890514374
107,0.34660500288009644
108,0.3079204857349396
109,0.25747039914131165
110,0.21823228895664215
111,0.22490231692790985
112,0.23655347526073456
113,0.2718314826488495
114,0.29304587841033936
115,0.2176031917333603
116,0.320747971534729
117,0.24696040153503418
118,0.24290239810943604
119,0.2601609528064728
120,0.15546195209026337
121,0.15454597771167755
122,0.1604028046131134
123,0.13648568093776703
124,0.13809068500995636
125,0.19128605723381042
126,0.13023924827575684
127,0.0909755676984787
128,0.22253406047821045
129,0.20053140819072723
130,0.07946226745843887
131,0.24041639268398285
132,0.1531851589679718
133,0.16764281690120697
134,0.2108113169670105
135,0.13200396299362183
136,0.16842679679393768
137,0.21153569221496582
138,0.17417751252651215
139,0.22502043843269348
140,0.17394739389419556
141,0.2543332278728485
142,0.21151627600193024
143,0.2952878773212433
144,0.31471875309944153
145,0.2945874035358429
146,0.24200500547885895
147,0.19277498126029968
148,0.27246034145355225
149,0.2878080904483795
150,0.23116295039653778
151,0.26840317249298096
152,0.2224748432636261
153,0.17656253278255463
154,0.2383286952972412
155,0.2791809141635895
156,0.17518554627895355
157,0.18129152059555054
158,0.19526109099388123
159,0.25487133860588074
160,0.27984490990638733
161,0.27201682329177856
162,0.22133590281009674
163,0.21600718796253204
164,0.27535730600357056
165,0.1712028831243515
166,0.18036459386348724
167,0.1474229395389557
168,0.13130703568458557
169,0.20031151175498962
170,0.2387656420469284
171,0.16825857758522034
172,0.12752000987529755
173,0.1315716952085495
174,0.11914980411529541
175,0.08743663132190704
176,0.091816246509552
177,0.09939837455749512
178,0.08941970020532608
179,0.09948885440826416
180,0.12224701046943665
181,0.07735039293766022
182,0.1122598797082901
183,0.18132208287715912
184,0.07080435007810593
185,0.16523855924606323
186,0.04593825340270996
187,0.14405737817287445
188,0.026061033830046654
189,0.12006568908691406
190,0.08540219813585281
191,0.10348188877105713
192,0.026873016729950905
193,0.17502984404563904
194,0.06829092651605606
195,0.12666398286819458
196,0.1368284374475479
197,0.09389203786849976
198,0.11760344356298447
199,0.12808555364608765
200,0.08461868017911911
201,0.1357899010181427
202,0.1289343684911728
203,0.19395503401756287
204,0.04244299605488777
205,0.07279672473669052
206,0.21181423962116241
207,0.1766659915447235
208,0.13051465153694153
209,0.06933756172657013
210,0.04731627553701401
211,0.11180423200130463
212,0.09336018562316895
213,0.07215842604637146
214,0.12130363285541534
215,0.07345731556415558
216,0.0744406208395958
217,0.12592847645282745
218,0.07906880229711533
219,0.07392321527004242
220,0.009023895487189293
221,0.013248605653643608
222,0.035546671599149704
223,0.1457514464855194
224,0.029495026916265488
225,0.03161143884062767
226,0.11651629209518433
227,0.04595556855201721
228,0.051560334861278534
229,0.02033001370728016
230,0.06866314262151718
231,0.1016395315527916
232,0.03814059868454933
233,-0.03951302543282509
234,0.046632446348667145
235,0.036081988364458084
236,0.07176035642623901
237,0.06051117926836014
238,-0.01701834611594677
239,0.004935364704579115
240,0.0653303936123848
241,-0.053388696163892746
242,-0.13252393901348114
243,-0.1046113520860672
244,0.0023272952530533075
245,-0.02537151426076889
246,-0.061272770166397095
247,0.012481813319027424
248,-0.019804606214165688
249,-0.08732070028781891
250,-0.17407235503196716
251,-0.09321250766515732
252,-0.1151471734046936
253,-0.12906554341316223
254,-0.15134793519973755
255,-0.17518936097621918
256,-0.1265549510717392
257,-0.14761164784431458
258,-0.19286130368709564
259,-0.1425473690032959
260,-0.1646420806646347
261,-0.055526942014694214
262,-0.04664900153875351
263,-0.2062506526708603
264,-0.13304045796394348
265,-0.17078430950641632
266,-0.18220289051532745
267,-0.18880896270275116
268,-0.16243058443069458
269,-0.1699696183204651
270,-0.2718965709209442
271,-0.2605407238006592
272,-0.23884327709674835
273,-0.29790717363357544
274,-0.22103659808635712
275,-0.263301283121109
276,-0.1432686448097229
277,-0.12145025283098221
278,-0.13921868801116943
279,-0.17527617514133453
280,-0.23483464121818542
281,-0.1546602100133896
282,-0.16679370403289795
283,-0.2631838917732239
284,-0.34587615728378296
285,-0.3890323340892792
286,-0.25538045167922974
287,-0.207637757062912
288,-0.2642297148704529
289,-0.2800992727279663
290,-0.19822312891483307
291,-0.18118712306022644
292,-0.3483127951622009
293,-0.2319672554731369
294,-0.21001319587230682
295,-0.12496346980333328
296,-0.2286989986896515
297,-0.22971026599407196
298,-0.22112049162387848
299,-0.24393416941165924
300,-0.23259422183036804
301,-0.19819512963294983
302,-0.30583664774894714
303,-0.24784283339977264
304,-0.22627364099025726
305,-0.18064633011817932
